# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for atoms: Ni and Ni
# periodic boundary conditions used (box size: 21.149508 x 21.244854 x 21.163744)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
7.23000             0.00039             0.00046             140.50985           
7.25000             0.00053             0.00063             141.05446           
7.27000             0.00063             0.00076             141.71495           
7.29000             0.00072             0.00087             142.46813           
7.31000             0.00087             0.00106             143.38818           
7.33000             0.00098             0.00120             144.42410           
7.35000             0.00115             0.00142             145.64774           
7.37000             0.00140             0.00174             147.14716           
7.39000             0.00151             0.00188             148.76941           
7.41000             0.00167             0.00209             150.57706           
7.43000             0.00192             0.00242             152.66512           
7.45000             0.00194             0.00246             154.79027           
7.47000             0.00192             0.00245             156.90614           
7.49000             0.00199             0.00255             159.10776           
7.51000             0.00189             0.00244             161.21437           
7.53000             0.00198             0.00256             163.42990           
7.55000             0.00188             0.00245             165.54809           
7.57000             0.00161             0.00211             167.36964           
7.59000             0.00141             0.00185             168.97103           
7.61000             0.00143             0.00190             170.60950           
7.63000             0.00137             0.00182             172.18540           
7.65000             0.00104             0.00139             173.38818           
7.67000             0.00102             0.00137             174.56779           
7.69000             0.00092             0.00124             175.64311           
7.71000             0.00089             0.00120             176.68134           
7.73000             0.00085             0.00116             177.68714           
7.75000             0.00103             0.00142             178.91078           
7.77000             0.00103             0.00142             180.13673           
7.79000             0.00106             0.00147             181.40904           
7.81000             0.00101             0.00141             182.63036           
7.83000             0.00111             0.00156             183.97683           
7.85000             0.00116             0.00164             185.39282           
7.87000             0.00123             0.00174             186.89919           
7.89000             0.00116             0.00164             188.31981           
7.91000             0.00127             0.00182             189.88876           
7.93000             0.00124             0.00178             191.42526           
7.95000             0.00103             0.00148             192.70684           
7.97000             0.00104             0.00152             194.01622           
7.99000             0.00100             0.00145             195.27231           
8.01000             0.00093             0.00137             196.45191           
8.03000             0.00085             0.00125             197.53418           
8.05000             0.00077             0.00113             198.51448           
8.07000             0.00075             0.00112             199.48088           
8.09000             0.00085             0.00126             200.57242           
8.11000             0.00079             0.00118             201.59212           
8.13000             0.00084             0.00127             202.69293           
8.15000             0.00086             0.00130             203.81460           
8.17000             0.00090             0.00137             204.99884           
8.19000             0.00092             0.00142             206.22248           
8.21000             0.00102             0.00157             207.58285           
8.23000             0.00105             0.00163             208.99189           
8.25000             0.00104             0.00162             210.38934           
8.27000             0.00116             0.00181             211.95365           
8.29000             0.00114             0.00179             213.50174           
8.31000             0.00117             0.00184             215.09154           
8.33000             0.00115             0.00182             216.66512           
8.35000             0.00101             0.00161             218.05562           
8.37000             0.00099             0.00158             219.42294           
8.39000             0.00084             0.00136             220.59560           
8.41000             0.00085             0.00138             221.78447           
8.43000             0.00075             0.00122             222.83893           
8.45000             0.00074             0.00121             223.88413           
8.47000             0.00077             0.00126             224.97103           
8.49000             0.00078             0.00129             226.08343           
8.51000             0.00079             0.00131             227.21205           
8.53000             0.00080             0.00133             228.36385           
8.55000             0.00089             0.00149             229.65469           
8.57000             0.00096             0.00161             231.04983           
8.59000             0.00101             0.00171             232.52375           
8.61000             0.00106             0.00180             234.08111           
8.63000             0.00112             0.00191             235.72885           
8.65000             0.00112             0.00191             237.38123           
8.67000             0.00110             0.00188             239.00579           
8.69000             0.00109             0.00187             240.62341           
8.71000             0.00114             0.00198             242.33372           
8.73000             0.00109             0.00190             243.97451           
8.75000             0.00125             0.00218             245.85632           
8.77000             0.00117             0.00206             247.63384           
8.79000             0.00129             0.00227             249.59444           
8.81000             0.00139             0.00247             251.72422           
8.83000             0.00154             0.00274             254.09502           
8.85000             0.00170             0.00304             256.72306           
8.87000             0.00188             0.00338             259.64079           
8.89000             0.00211             0.00382             262.93859           
8.91000             0.00233             0.00422             266.58401           
8.93000             0.00250             0.00454             270.50985           
8.95000             0.00259             0.00474             274.60255           
8.97000             0.00279             0.00512             279.02897           
8.99000             0.00264             0.00488             283.24450           
9.01000             0.00280             0.00519             287.72885           
9.03000             0.00271             0.00505             292.09038           
9.05000             0.00262             0.00489             296.31750           
9.07000             0.00235             0.00441             300.12978           
9.09000             0.00213             0.00403             303.60834           
9.11000             0.00188             0.00356             306.68366           
9.13000             0.00173             0.00329             309.52723           
9.15000             0.00142             0.00271             311.87254           
9.17000             0.00117             0.00225             313.81924           
9.19000             0.00095             0.00184             315.40904           
9.21000             0.00073             0.00142             316.63731           
9.23000             0.00058             0.00113             317.61761           
9.25000             0.00050             0.00098             318.46350           
9.27000             0.00037             0.00072             319.08922           
9.29000             0.00029             0.00058             319.58749           
9.31000             0.00020             0.00039             319.92121           
9.33000             0.00018             0.00036             320.23638           
9.35000             0.00018             0.00036             320.55156           
9.37000             0.00018             0.00036             320.86211           
9.39000             0.00019             0.00038             321.18656           
9.41000             0.00027             0.00054             321.65238           
9.43000             0.00035             0.00072             322.27346           
9.45000             0.00040             0.00082             322.98494           
9.47000             0.00051             0.00105             323.89108           
9.49000             0.00067             0.00137             325.07532           
9.51000             0.00077             0.00159             326.44728           
9.53000             0.00095             0.00197             328.14832           
9.55000             0.00105             0.00220             330.04635           
9.57000             0.00123             0.00257             332.26883           
9.59000             0.00130             0.00273             334.63036           
9.61000             0.00144             0.00303             337.24681           
9.63000             0.00149             0.00315             339.97219           
9.65000             0.00162             0.00344             342.94090           
9.67000             0.00153             0.00328             345.77057           
9.69000             0.00155             0.00332             348.64195           
9.71000             0.00155             0.00334             351.52723           
9.73000             0.00146             0.00315             354.25029           
9.75000             0.00133             0.00289             356.74392           
