# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for all atoms
# periodic boundary conditions used (box size: 77.9756 x 67.5288 x 9.04)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
8.39000             0.00002             0.00004             167.06789           
8.41000             0.00002             0.00004             167.24445           
8.43000             0.00003             0.00004             167.43894           
8.45000             0.00004             0.00006             167.71992           
8.47000             0.00006             0.00010             168.17925           
8.49000             0.00021             0.00036             169.79072           
8.51000             0.00070             0.00120             175.12794           
8.53000             0.00025             0.00043             177.04504           
8.55000             0.00020             0.00034             178.54537           
8.57000             0.00018             0.00031             179.92964           
8.59000             0.00014             0.00024             181.02084           
8.61000             0.00028             0.00048             183.16603           
8.63000             0.00055             0.00096             187.44342           
8.65000             0.00008             0.00014             188.04661           
8.67000             0.00003             0.00006             188.29263           
8.69000             0.00002             0.00004             188.47233           
8.71000             0.00002             0.00004             188.64486           
8.73000             0.00002             0.00004             188.82276           
8.75000             0.00002             0.00004             188.99888           
8.77000             0.00002             0.00004             189.16021           
8.79000             0.00002             0.00004             189.31840           
8.81000             0.00002             0.00004             189.47883           
8.83000             0.00005             0.00010             189.92785           
8.85000             0.00089             0.00164             197.25073           
8.87000             0.00043             0.00079             200.78736           
8.89000             0.00002             0.00004             200.98095           
8.91000             0.00002             0.00004             201.14318           
8.93000             0.00002             0.00004             201.31616           
8.95000             0.00002             0.00003             201.46986           
8.97000             0.00002             0.00004             201.63702           
8.99000             0.00002             0.00004             201.82075           
9.01000             0.00002             0.00004             202.00000           
9.03000             0.00003             0.00005             202.21869           
9.05000             0.00003             0.00007             202.51221           
9.07000             0.00005             0.00010             202.96124           
9.09000             0.00007             0.00014             203.56442           
9.11000             0.00008             0.00015             204.24154           
9.13000             0.00008             0.00016             204.95855           
9.15000             0.00009             0.00018             205.76966           
9.17000             0.00013             0.00025             206.88237           
9.19000             0.00015             0.00031             208.24916           
9.21000             0.00018             0.00036             209.87228           
9.23000             0.00018             0.00037             211.50706           
9.25000             0.00016             0.00033             212.96796           
9.27000             0.00013             0.00026             214.14609           
9.29000             0.00041             0.00083             217.84360           
9.31000             0.00031             0.00064             220.70401           
9.33000             0.00004             0.00007             221.03159           
9.35000             0.00003             0.00006             221.29240           
9.37000             0.00004             0.00008             221.66883           
9.39000             0.00006             0.00014             222.27157           
9.41000             0.00010             0.00021             223.21264           
9.43000             0.00013             0.00028             224.44230           
9.45000             0.00012             0.00026             225.60296           
9.47000             0.00011             0.00023             226.61707           
9.49000             0.00008             0.00017             227.37262           
9.51000             0.00006             0.00012             227.89872           
9.53000             0.00004             0.00008             228.25319           
9.55000             0.00003             0.00006             228.51042           
9.57000             0.00002             0.00005             228.71253           
